-99616777525,99616781156
-99615149014,99615146592
-99614408706,99614407121
-99614304677,99614301323
-99610417337,99610415287
-99609280099,99609289411
-99608213734,99608211777
-99606819358,99606828111
-99597354234,99597347061
-99595977273,99595971125
-99594867695,99594863317
-99594861642,99594863317
-99593886733,99593889340
-99593880028,99593889340
-99593156018,99593163747
-99589849729,99589855782
-99588857964,99588852003
-99582444970,99582446832
-99577663467,99577655270
-99574917089,99574917461
-99574569799,99574577063
-99573444203,99573437776
-99571030774,99571027047
-99569992163,99569986481
-99569764268,99569765850
-99564391561,99564401246
-99558016844,99558019824
-99556608592,99556608311
-99553370104,99553365353
-99550665170,99550655297
-99550655019,99550655297
-99545464944,99545472487
-99545118586,99545116815
-99543662928,99543655942
-99542134069,99542137235
-99542090390,99542087223
-99540461228,99540469236
-99540048559,99540044273
-99536684342,99536676704
-99532437232,99532442353
-99531563651,99531554430
-99531454873,99531457014
-99530620594,99530612770
-99529117532,99529108404
-99528852850,99528851639
-99525507074,99525508750
-99523422309,99523422680
-99523212854,99523206054
-99522626587,99522621091
-99520647060,99520641006
-99513178598,99513179994
-99513123278,99513123836
-99508867227,99508875235
-99506359175,99506354331
-99499188643,99499198421
-99497586116,99497588164
-99495479279,99495489243
-99495421630,99495417158
-99494171609,99494168348
-99492677208,99492669943
-99489009008,99489008169
-99487642199,99487637262
-99487636984,99487637262
-99483168591,99483166262
-99482147955,99482138454
-99475852959,99475861061
-99474089872,99474086984
-99472553283,99472548253
-99469139613,99469134490
-99468410574,99468410387
-99467810244,99467808939
-99463859480,99463861994
-99462223705,99462231807
-99460921902,99460923857
-99459598493,99459606967
-99456068781,99456064402
-99454309419,99454314633
-99454155192,99454157426
-99451879133,99451874755
-99450292625,99450291692
-99448467698,99448467697
-99445282109,99445281363
-99444607925,99444610904
-99443250988,99443244468
-99439482577,99439488164
-99438177422,99438182357
-99436980952,99436984024
-99434744381,99434751458
-99432963692,99432962108
-99432122614,99432114883
-99426161032,99426164477
-99421305862,99421302973
-99414399918,99414407834
-99412801303,99412791523
-99412080273,99412076919
-99412078038,99412076919
-99410695676,99410705640
-99410311040,99410310201
-99410102144,99410101398
-99408880156,99408880993
-99408581760,99408590513
-99407472369,99407464451
-99400390871,99400386679
-99400249124,99400257225
-99395468459,99395472649
-99392221123,99392226524
-99391796626,99391788243
-99388763029,99388768709
-99388320744,99388320743
-99386878871,99386880173
-99383657333,99383663385
-99381783977,99381779040
-99380101543,99380099773
-99374684040,99374677147
-99373642728,99373650550
-99368789327,99368784017
-99366425351,99366427212
-99362341128,99362347367
-99360763189,99360766447
-99348305632,99348297528
-99346973840,99346974771
-99346060213,99346062820
-99344744440,99344740248
-99344392959,99344383086
-99343968276,99343958683
-99342315272,99342314153
-99339596369,99339603166
-99337803573,99337804037
-99334738683,99334740545
-99329394661,99329395219
-99327183608,99327174573
-99326307513,99326315428
-99323116522,99323113262
-99322274234,99322272371
-99321139790,99321144725
-99320033565,99320026673
-99317841418,99317837133
-99317840766,99317837133
-99313273374,99313270300
-99312258419,99312266613
-99309802801,99309796187
-99309013225,99309017788
-99306493718,99306484684
-99305187911,99305185302
-99303904735,99303911998
-99300178327,99300187080
-99297491182,99297495279
-99294070061,99294066335
-99290495087,99290488194
-99288847018,99288841336
-99288307410,99288300424
-99285085779,99285082611
-99285081588,99285082611
-99284304492,99284313898
-99283916969,99283910169
-99283903931,99283910169
-99280771427,99280778597
-99276791234,99276797100
-99272952788,99272959958
-99271459226,99271455127
-99271048419,99271041899
-99270042218,99270047433
-99269038905,99269034899
-99268714525,99268712289
-99266983196,99266984965
-99265710637,99265718459
-99263786897,99263783450
-99263446871,99263456649
-99258128368,99258118960
-99256836251,99256830848
-99254093785,99254097975
-99252456986,99252455960
-99252215214,99252205434
-99250906520,99250911827
-99250014685,99250006675
-99249851331,99249849468
-99249111302,99249105341
-99249109347,99249105341
-99247037713,99247028305
-99239456654,99239459633
-99237296637,99237296636
-99236965552,99236956983
-99236202520,99236198793
-99231403694,99231409746
-99221700058,99221701267
-99217805546,99217815044
-99212280382,99212278518
-99211523496,99211515672
-99207261764,99207265674
-99205164332,99205161258
-99201921746,99201921000
-99200821202,99200825206
-99194938410,99194942134
-99191513937,99191506113
-99190886319,99190879799
-99188638665,99188636522
-99188549910,99188557732
-99184982386,99184991046
-99181493651,99181492812
-99180680327,99180681444
-99178513046,99178503173
-99178506062,99178503173
-99171230663,99171235691
-99167578854,99167584813
-99165672530,99165681842
-99165424239,99165416601
-99159767944,99159767664
-99157467578,99157472326
-99155711290,99155714641
-99150924292,99150917306
-99150922895,99150917306
-99150921591,99150917306
-99150312320,99150315206
-99150185101,99150191712
-99148309697,99148307833
-99148092140,99148083943
-99147358071,99147360492
-99147344660,99147347826
-99141707271,99141709971
-99141449202,99141453019
-99139018916,99139026924
-99136366323,99136358126
-99134037737,99134031775
-99134031590,99134031775
-99126721732,99126720241
-99126608763,99126616958
-99121649563,99121641274
-99120963272,99120953958
-99120535422,99120539146
-99108345620,99108339193
-99106998649,99107004794
-99106069841,99106068536
-99101562239,99101571552
-99094761256,99094754457
-99091224093,99091215524
-99089355674,99089346546
-99087520037,99087519850
-99085894972,99085889663
-99085396435,99085405002
-99084672611,99084674007
-99079580884,99079590476
-99076825753,99076827615
-99075647444,99075640644
-99075256940,99075264576
-99073487427,99073479417
-99072782975,99072780645
-99068488181,99068484641
-99064871110,99064873251
-99062901083,99062897357
-99058723450,99058723356
-99058428872,99058432410
-99058174063,99058176576
-99057458434,99057453590
-99055337347,99055337160
-99054697435,99054701253
-99053858593,99053850490
-99046697374,99046692158
-99046684895,99046692158
-99044149555,99044148157
-99041815847,99041821062
-99034682475,99034673720
-99030221626,99030217807
-99023122061,99023121501
-99022969138,99022963363
-99022332486,99022341891
-99019920453,99019925202
-99019821361,99019822943
-99018965848,99018958210
-99018432293,99018427263
-99017459340,99017457570
-99017458502,99017457570
-99016952422,99016945994
-99013390392,99013382009
-99008359015,99008354264
-99006706290,99006712808
-99006705824,99006712808
-99002394453,99002386349
-99000351876,99000351875
-98997938540,98997932485
-98996247724,98996251169
-98994003981,98994006122
-98992119357,98992125596
-98991169035,98991169314
-98990708962,98990705981
-98987307306,98987303487
-98981212918,98981211147
-98973181471,98973181936
-98968619946,98968610912
-98968462367,98968453239
-98965939973,98965932335
-98964729346,98964728414
-98956084717,98956093564
-98949811142,98949806857
-98943797592,98943795915
-98943596613,98943597543
-98942787666,98942796419
-98938494734,98938498831
-98937895056,98937903064
-98935882095,98935887403
-98935479578,98935487586
-98935479485,98935487586
-98934447765,98934451303
-98928278778,98928270954
-98925688118,98925693332
-98925672192,98925681691
-98923130613,98923133033
-98922289629,98922288603
-98920885008,98920889477
-98916421644,98916429932
-98913054261,98913058172
-98912690673,98912686388
-98911369126,98911359253
-98909227177,98909230250
-98905164469,98905172757
-98903331719,98903336282
-98903191183,98903196025
-98901640903,98901647794
-98895839229,98895842767
-98895732407,98895733989
-98894164991,98894172068
-98893705476,98893695976
-98887727503,98887721541
-98886415735,98886412567
-98884471413,98884475044
-98878020607,98878025076
-98871351127,98871349356
-98868678603,98868681396
-98866899405,98866895678
-98864354379,98864352888
-98854495864,98854501265
-98853926081,98853928874
-98851234838,98851233627
-98850723263,98850715252
-98841653857,98841657023
-98841566313,98841559513
-98840785958,98840778134
-98839843087,98839851747
-98831547238,98831553104
-98831191100,98831200692
-98824892379,98824889771
-98823840171,98823843523
-98823121469,98823115508
-98820189852,98820180911
-98817351647,98817350714
-98816341255,98816340229
-98814875353,98814869764
-98814269807,98814274276
-98813506029,98813508543
-98813375086,98813381418
-98810949083,98810955322
-98808771651,98808772861
-98807200789,98807198553
-98806538247,98806535917
-98804297857,98804293851
-98804293014,98804293851
-98801132198,98801139275
-98800469935,98800471051
-98800224718,98800228908
-98799898382,98799904435
-98799045477,98799042030
-98798636347,98798636160
-98796882387,98796891141
-98796340264,98796343616
-98786548153,98786545078
-98786281701,98786277323
-98783060629,98783065284
-98780981079,98780988249
-98779612780,98779609053
-98779232986,98779223393
-98772928864,98772928490
-98772456031,98772451653
-98771534488,98771528899
-98768041003,98768037370
-98768035322,98768037370
-98767603375,98767610825
-98765244521,98765245917
-98764427006,98764436970
-98760392796,98760394285
-98760385439,98760394285
-98758333549,98758331126
-98758242838,98758245910
-98755815998,98755823540
-98750554491,98750557377
-98749285936,98749290499
-98749062978,98749057296
-98748009186,98748004994
-98745627422,98745636361
-98743779026,98743770177
-98743770458,98743770177
-98742918670,98742919414
-98741323687,98741326853
-98738217447,98738218284
-98738065828,98738059214
-98737184796,98737179021
-98735052906,98735058772
-98734398093,98734388592
-98731074296,98731082677
-98731029965,98731029405
-98730320949,98730311262
-98729105387,98729097842
-98724290915,98724286350
-98722622357,98722627478
-98720226716,98720219823
-98716448340,98716440144
-98716270924,98716265428
-98714132979,98714130371
-98713752441,98713747131
-98708673008,98708670026
-98706220742,98706214315
-98700726591,98700727894
-98700306658,98700307402
-98698036466,98698046057
-98697503563,98697498905
-98695601337,98695602639
-98695263825,98695265128
-98695256468,98695265128
-98690171912,98690166789
-98689947743,98689937870
-98688779212,98688770643
-98687294591,98687304462
-98684881069,98684875293
-98684687912,98684693220
-98684545699,98684552218
-98681746516,98681740089
-98681693151,98681687283
-98681681976,98681687283
-98680916428,98680907487
-98675666936,98675669263
-98675207049,98675210400
-98674944416,98674939851
-98666633852,98666640836
-98660098109,98660099878
-98659477569,98659481386
-98655187990,98655190131
-98654525261,98654525633
-98653936386,98653938900
-98653690982,98653691913
-98653514776,98653522691
-98650746141,98650744370
-98649414070,98649413324
-98648614902,98648607730
-98647337593,98647347371
-98647217825,98647220711
-98647173401,98647169954
-98647167068,98647169954
-98646027967,98646020422
-98644147068,98644139896
-98638678156,98638671356
-98629724607,98629717714
-98626492079,98626494220
-98623479344,98623485676
-98623392265,98623398038
-98621626571,98621628246
-98621532693,98621528408
-98619739711,98619740176
-98619428836,98619436565
-98616091534,98616090043
-98613153770,98613157867
-98610341735,98610333166
-98609876539,98609882965
-98607918154,98607926535
-98601055890,98601057379
-98599154223,98599164187
-98598838597,98598845954
-98595230281,98595234564
-98593809455,98593806381
-98593646940,98593650478
-98592511285,98592517151
-98592456244,98592460061
-98592083063,98592086787
-98589265998,98589263576
-98583097849,98583091794
-98581714649,98581716231
-98575225752,98575222212
-98571733013,98571729473
-98568445165,98568437247
-98562434316,98562434221
-98561749514,98561743739
-98558812309,98558821994
-98558553494,98558561223
-98551786784,98551790508
-98547651339,98547658416
-98545928951,98545934818
-98543782718,98543777595
-98542376980,98542372974
-98539788555,98539788554
-98535049707,98535048681
-98534687795,98534680064
-98531786259,98531785420
-98524989746,98524987603
-98521188646,98521184548
-98520025145,98520023654
-98519688472,98519683442
-98517318815,98517318907
-98505597841,98505600354
-98505373485,98505376837
-98504279926,98504287841
-98503457848,98503454773
-98501247447,98501240368
-98499598447,98499600029
-98497833404,98497833031
-98492977489,98492976091
-98489637580,98489628172
-98488521855,98488528467
-98486765288,98486756625
-98480536416,98480540047
-98478835076,98478837403
-98478419985,98478423710
-98475446645,98475455398
-98475125897,98475133161
-98474911134,98474906197
-98471987992,98471978864
-98464750312,98464759717
-98458149377,98458158596
-98456725385,98456734697
-98454253841,98454259055
-98453201446,98453197441
-98447681591,98447675909
-98444454092,98444461914
-98444298282,98444299399
-98440345377,98440355341
-98436228372,98436238057
-98435410764,98435409366
-98434112873,98434119484
-98430990986,98430985118
-98430297337,98430306836
-98429438472,98429445828
-98429123405,98429119586
-98427334986,98427332098
-98423376307,98423373791
-98422949854,98422947432
-98419112991,98419110103
-98418558296,98418566583
-98418441601,98418448119
-98418269120,98418269305
-98415156547,98415157850
-98407106660,98407108335
-98406246211,98406239039
-98404249735,98404252342
-98400509637,98400500602
-98395230993,98395229409
-98390827328,98390823508
-98388032336,98388023487
-98388027306,98388023487
-98383462336,98383456747
-98381918203,98381916432
-98381235916,98381234518
-98374938033,98374941944
-98374728858,98374718892
-98371696006,98371692373
-98368852492,98368851467
-98368314281,98368305619
-98368187155,98368179704
-98366590030,98366596921
-98364668525,98364672250
-98363262135,98363269026
-98359312210,98359306621
-98351527564,98351518343
-98347551655,98347556497
-98347118962,98347128740
-98346971813,98346978797
-98345553782,98345560300
-98343973607,98343972581
-98336728196,98336733876
-98323644697,98323639295
-98318541329,98318544122
-98316691443,98316690883
-98312226310,98312225937
-98311332054,98311339224
-98302097059,98302105161
-98299871292,98299862350
-98298563808,98298563807
-98297886364,98297885525
-98296068981,98296077828
-98293929361,98293938207
-98292813543,98292812517
-98290106561,98290110564
-98287996277,98287987987
-98281814716,98281819186
-98278437275,98278443607
-98277785536,98277789819
-98276077397,98276068269
-98275106679,98275102208
-98269856907,98269859607
-98269709013,98269707429
-98269293084,98269292432
-98269239440,98269249032
-98264983296,98264976217
-98262916971,98262907284
-98262791894,98262796643
-98262516968,98262507188
-98261592351,98261593281
-98261584621,98261593281
-98260837886,98260838165
-98255803622,98255804459
-98255536519,98255541919
-98254899960,98254895675
-98254865314,98254860098
-98254473693,98254464007
-98254384100,98254375345
-98253537435,98253547026
-98249590862,98249581455
-98247278388,98247278480
-98245964665,98245956654
-98244926519,98244928474
-98244168609,98244162089
-98243551422,98243555984
-98242501821,98242496884
-98239947110,98239938727
-98233119864,98233119118
-98231747467,98231750353
-98231611866,98231614939
-98224507551,98224508761
-98223440163,98223430383
-98220875859,98220869711
-98218685854,98218689113
-98217884265,98217888268
-98216883372,98216885886
-98214398324,98214402421
-98213409073,98213409352
-98208974395,98208977560
-98207541462,98207532706
-98206733912,98206727764
-98206212558,98206216282
-98200365156,98200371394
-98198406957,98198408539
-98196564801,98196559491
-98196434229,98196434415
-98193148523,98193150571
-98188474308,98188476729
-98187894467,98187889623
-98187884874,98187889623
-98180884216,98180884587
-98177710734,98177701699
-98177055269,98177046327
-98172978684,98172978217
-98172798380,98172789252
-98171491269,98171499091
-98168009705,98168007097
-98167034518,98167034796
-98165840469,98165849502
-98163094930,98163092414
-98162771761,98162776044
-98162473924,98162474109
-98159050103,98159046842
-98157218378,98157209343
-98156727943,98156736231
-98155580088,98155578597
-98154816776,98154819849
-98150710202,98150717466
-98149851150,98149852081
-98148487694,98148483782
-98138717748,98138712997
-98135970905,98135965502
-98131851013,98131854365
-98129517957,98129508643
-98128373921,98128380439
-98127137310,98127133584
-98122827895,98122832457
-98122340534,98122332709
-98122332338,98122332709
-98119880631,98119884262
-98118422273,98118417150
-98116579465,98116571269
-98112633824,98112634661
-98108847625,98108856937
-98107571713,98107562772
-98106475453,98106466046
-98106185160,98106179292
-98105145897,98105150367
-98102062381,98102058841
-98101805150,98101801051
-98098741751,98098751622
-98097665142,98097665234
-98094243276,98094239271
-98092272598,98092280606
-98089107405,98089106473
-98085310403,98085313382
-98080139514,98080137929
-98079798556,98079792781
-98077206499,98077205474
-98076038248,98076040483
-98074056208,98074050153
-98070104513,98070103301
-98068230040,98068235534
-98066634778,98066630213
-98064767196,98064772783
-98062284197,98062293603
-98060513287,98060510958
-98059869371,98059868997
-98054927680,98054927400
-98053975682,98053969162
-98053536191,98053533676
-98052587639,98052590525
-98052580840,98052590525
-98043066263,98043058811
-98040241655,98040232713
-98038717452,98038714657
-98036680556,98036677203
-98032623902,98032620827
-98032563086,98032559919
-98032470233,98032464551
-98030152171,98030143602
-98026878386,98026873822
-98024637252,98024635202
-98022928088,98022919426
-98021708056,98021710011
-98021052777,98021046443
-98020855709,98020865022
-98019400332,98019390924
-98019184917,98019177745
-98016536701,98016532975
-98007456213,98007461520
-98004914727,98004924039
-98004860710,98004866763
-98004805203,98004805109
-98004685808,98004693537
-97999578248,97999586164
-97998405247,97998395654
-97997189033,97997184283
-97987016011,97987024671
-97985979169,97985976374
-97981668263,97981674968
-97977393679,97977394144
-97975320369,97975314780
-97973566595,97973557188
-97973086033,97973087429
-97970234509,97970233949
-97970185242,97970183472
-97968021221,97968014049
-97967166267,97967171295
-97964315582,97964314463
-97963554691,97963552548
-97961205057,97961205336
-97960913926,97960904146
-97956809401,97956805489
-97954315785,97954312617
-97953752707,97953759971
-97947237733,97947234752
-97944401018,97944392356
-97940964810,97940963785
-97940705437,97940705436
-97938433196,97938434778
-97934935521,97934940828
-97933989856,97933993860
-97932675480,97932683396
-97931512724,97931517659
-97928455006,97928453142
-97919824626,97919822017
-97916422039,97916422131
-97911788802,97911792340
-97910626791,97910627069
-97910241037,97910236286
-97903707530,97903700358
-97903562616,97903563919
-97903107106,97903113066
-97901321854,97901330049
-97900299448,97900309133
-97899980191,97899988665
-97899225261,97899226563
-97896516695,97896514180
-97893554158,97893554157
-97891012113,97891010715
-97890932112,97890927827
-97890028543,97890027052
-97889188863,97889178897
-97889185883,97889178897
-97886680997,97886675502
-97884728014,97884730621
-97884351853,97884358650
-97883721813,97883729635
-97881830204,97881834394
-97881459258,97881457674
-97880779020,97880774642
-97877960652,97877955808
-97876575589,97876572980
-97873312700,97873314469
-97868190985,97868189400
-97866077441,97866075578
-97866073437,97866075578
-97864866536,97864856849
-97858198732,97858200500
-97855768166,97855758293
-97852662485,97852668444
-97852307092,97852298895
-97851112205,97851108758
-97850851248,97850858232
-97849589213,97849587815
-97848958615,97848957403
-97846178058,97846186439
-97843879926,97843877225
-97839276585,97839272580
-97835628967,97835622819
-97832459863,97832468989
-97829851414,97829850948
-97828954271,97828948869
-97825418878,97825410588
-97820121794,97820127754
-97818473819,97818481082
-97816644981,97816652431
-97815108858,97815115190
-97814168035,97814159746
-97811426315,97811436279
-97807873692,97807865868
-97806619200,97806623297
-97806302923,97806295472
-97805724851,97805732394
-97801305446,97801296318
-97800034005,97800031396
-97797977272,97797977271
-97795474156,97795479929
-97795405052,97795413619
-97794127091,97794129698
-97793354559,97793346176
-97792298439,97792289591
-97792286146,97792289591
-97788170445,97788177336
-97784560825,97784563991
-97783656697,97783658652
-97783394157,97783395367
-97782792802,97782801649
-97779793944,97779787889
-97778083011,97778080868
-97773696389,97773700951
-97773414012,97773421368
-97772518917,97772521431
-97772130090,97772132324
-97770676948,97770673128
-97766070067,97766066993
-97765731718,97765738050
-97757432609,97757438941
-97757343109,97757350186
-97752438019,97752432058
-97746750246,97746754250
-97746198624,97746204397
-97742433100,97742434124
-97736028954,97736034261
-97735945042,97735945693
-97734561189,97734553179
-97732061799,97732055838
-97729164268,97729163988
-97725183051,97725187706
-97724239248,97724239527
-97724235057,97724239527
-97724232915,97724239527
-97719766385,97719771134
-97717416472,97717409114
-97711528837,97711520082
-97709821164,97709818462
-97708288580,97708286250
-97708055842,97708050160
-97706819977,97706810570
-97706469241,97706470171
-97705454192,97705452608
-97705075051,97705078030
-97702113166,97702114096
-97700708359,97700704167
-97698898799,97698896470
-97698488272,97698489296
-97694230265,97694236970
-97689490578,97689481357
-97688770666,97688774297
-97688188776,97688191662
-97682678606,97682678139
-97682425286,97682426775
-97681527305,97681525069
-97678621206,97678623533
-97676043305,97676042466
-97675957810,97675950451
-97674959991,97674958220
-97674470581,97674466202
-97671577799,97671575191
-97669468354,97669460623
-97669451218,97669460623
-97665629722,97665639686
-97664183005,97664188220
-97664144448,97664141560
-97661050595,97661047520
-97660600114,97660604211
-97659398801,97659391443
-97659132163,97659131697
-97658874560,97658867108
-97652003355,97652000932
-97649883013,97649892045
-97646975703,97646977471
-97645781375,97645774948
-97644872497,97644877991
-97642717417,97642726450
-97642015106,97642005885
-97641246486,97641250396
-97641010768,97641007787
-97639977186,97639979979
-97639549616,97639545331
-97638010512,97638015075
-97633375879,97633376995
-97632572427,97632571308
-97628916054,97628915495
-97628748789,97628740592
-97624621353,97624616975
-97622307762,97622303570
-97617537621,97617546747
-97614151425,97614143973
-97613871935,97613866067
-97613865416,97613866067
-97609567642,97609557955
-97603302169,97603304683
-97603090666,97603100071
-97601816523,97601822017
-97600917611,97600922639
-97598048485,97598050254
-97597629763,97597634325
-97591735236,97591729088
-97590610757,97590619603
-97589283157,97589282876
-97589280269,97589282876
-97588093206,97588092553
-97582778334,97582780848
-97582119796,97582112996
-97575258463,97575268334
-97575174737,97575174550
-97572127263,97572130801
-97571960370,97571956272
-97565960511,97565955574
-97564963064,97564958314
-97564948443,97564958314
-97563916630,97563925663
-97563349269,97563348895
-97563004959,97562998625
-97560767084,97560758701
-97560698911,97560706454
-97558832727,97558836917
-97558516077,97558525203
-97557235136,97557242679
-97554140630,97554130664
-97554129827,97554130664
-97553928382,97553935552
-97551566921,97551566547
-97551550902,97551547455
-97551114018,97551117743
-97550835274,97550832292
-97550600301,97550599089
-97550259623,97550258504
-97546976152,97546984161
-97539818100,97539815864
-97537229768,97537238522
-97536303661,97536305057
-97535661142,97535666263
-97535533644,97535528707
-97533087525,97533084451
-97528725489,97528729120
-97526599932,97526603935
-97518239077,97518240473
-97517179697,97517173084
-97516583837,97516590448
-97516484558,97516487351
-97516237385,97516229747
-97516235429,97516229747
-97514763753,97514769433
-97514603566,97514599281
-97514590807,97514599281
-97514527197,97514526917
-97511336579,97511330804
-97510674316,97510668727
-97507819812,97507824933
-97506939433,97506947069
-97506213094,97506205363
-97501778881,97501777763
-97500913962,97500918990
-97496640775,97496641426
-97492407727,97492403815
-97489931713,97489937207
-97488341759,97488342596
-97487870417,97487871068
-97487863711,97487871068
-97483685426,97483695110
-97471343446,97471342514
-97471341863,97471342514
-97467928752,97467924839
-97463417053,97463417052
-97462885547,97462875953
-97456679213,97456688246
-97455722652,97455728425
-97455454710,97455448656
-97454739268,97454742061
-97454067040,97454062941
-97453930973,97453929948
-97452860604,97452863397
-97452354151,97452360017
-97448557987,97448566275
-97446333244,97446325513
-97441323194,97441318816
-97440763469,97440753596
-97440385538,97440386469
-97438608389,97438609598
-97433736827,97433739340
-97432526387,97432527596
-97432523779,97432527596
-97430473752,97430468628
-97430215682,97430211304
-97428450174,97428452408
-97423550206,97423544897
-97423503361,97423512114
-97422126028,97422126772
-97421498875,97421498874
-97419661003,97419656625
-97418587840,97418589423
-97418563719,97418566326
-97417879011,97417878078
-97415058221,97415051980
-97413429058,97413430082
-97413003258,97413003070
-97409292775,97409299294
-97407679725,97407671901
-97401778585,97401786687
-97400544490,97400536759
-97399135306,97399138378
-97397131379,97397134265
-97396388835,97396380918
-97395410574,97395408990
-97395230922,97395236509
-97393274772,97393269183
-97393271140,97393269183
-97390015050,97390022779
-97387354727,97387364412
-97383507713,97383510413
-97379504330,97379511966
-97378762252,97378762530
-97375899739,97375898900
-97375889401,97375898900
-97370948828,97370944264
-97369984630,97369993663
-97367707174,97367712109
-97366566769,97366565464
-97360686957,97360685559
-97358916420,97358922565
-97357770800,97357768843
-97356968000,97356970886
-97355671413,97355669735
-97355158254,97355154341
-97347038890,97347044291
-97345389891,97345381880
-97343844640,97343843429
-97343510668,97343509549
-97342148236,97342147118
-97336279507,97336282952
-97328553721,97328551391
-97328548971,97328551391
-97325504850,97325498423
-97323168627,97323165925
-97322398051,97322400006
-97321892995,97321894763
-97320574056,97320568560
-97319059353,97319049573
-97317472379,97317478245
-97317045368,97317044901
-97303966898,97303976769
-97302792593,97302789612
-97300371341,97300373947
-97297092899,97297102211
-97294822893,97294814790
-97293414547,97293422556
-97293189074,97293193357
-97292451653,97292442525
-97291328571,97291319816
-97280130255,97280126715
-97278952970,97278950082
-97276795189,97276795561
-97274750005,97274756989
-97273283358,97273278048
-97272710315,97272711990
-97271016332,97271024527
-97264916356,97264919987
-97263336740,97263346238
-97263266611,97263269870
-97261893190,97261889743
-97259095497,97259097451
-97258659545,97258664200
-97256483882,97256473916
-97256107721,97256103715
-97252860571,97252854982
-97251377068,97251372876
-97248903847,97248897420
-97247979603,97247973362
-97247677202,97247686608
-97231166902,97231174817
-97230911720,97230913395
-97228647395,97228644228
-97228638268,97228644228
-97228472213,97228475845
-97228467091,97228475845
-97227461356,97227451669
-97225789911,97225795591
-97225619293,97225611748
-97225616220,97225611748
-97225267998,97225262409
-97224981989,97224984223
-97224974818,97224984223
-97223830409,97223829942
-97223763819,97223760838
-97223324235,97223319484
